,Date,Time,LEVEL,WSE_ft,TEMPERATURE
99522,9/21/2021 7:00,10:15:00,0.035,8.445,33
99523,9/21/2021 7:00,10:30:00,0.028,8.438,34.6
99524,9/21/2021 7:00,10:45:00,0.033,8.443,34.1
99525,9/21/2021 7:00,11:00:00,0.032,8.442,33
99526,9/21/2021 7:00,11:15:00,0.039,8.449,33.2
99527,9/21/2021 7:00,11:30:00,0.04,8.45,33.5
99528,9/21/2021 7:00,11:45:00,0.035,8.445,32.8
99529,9/21/2021 7:00,12:00:00,0.04,8.45,33.9
99530,9/21/2021 7:00,12:15:00,0.034,8.444,36.3
99531,9/21/2021 7:00,12:30:00,0.038,8.448,36.8
99532,9/21/2021 7:00,12:45:00,0.037,8.447,36.5
99533,9/21/2021 7:00,13:00:00,0.04,8.45,35.4
99534,9/21/2021 7:00,13:15:00,0.045,8.455,35.5
99535,9/21/2021 7:00,13:30:00,0.04,8.45,36.3
99536,9/21/2021 7:00,13:45:00,0.039,8.449,36.6
99537,9/21/2021 7:00,14:00:00,0.042,8.452,34.9
99538,9/21/2021 7:00,14:15:00,0.037,8.447,33.7
99539,9/21/2021 7:00,14:30:00,0.042,8.452,32.7
99540,9/21/2021 7:00,14:45:00,0.042,8.452,31.9
99541,9/21/2021 7:00,15:00:00,0.044,8.454,31.7
99542,9/21/2021 7:00,15:15:00,0.04,8.45,30.7
99543,9/21/2021 7:00,15:30:00,0.039,8.449,30.4
99544,9/21/2021 7:00,15:45:00,0.039,8.449,28.8
99545,9/21/2021 7:00,16:00:00,0.041,8.451,28.4
99546,9/21/2021 7:00,16:15:00,0.041,8.451,27.7
99547,9/21/2021 7:00,16:30:00,0.037,8.447,27.1
99548,9/21/2021 7:00,16:45:00,0.034,8.444,26.2
99549,9/21/2021 7:00,17:00:00,0.031,8.441,25.2
99550,9/21/2021 7:00,17:15:00,0.029,8.439,24.1
99551,9/21/2021 7:00,17:30:00,0.03,8.44,22.7
99552,9/21/2021 7:00,17:45:00,0.028,8.438,21.4
99553,9/21/2021 7:00,18:00:00,0.026,8.436,20.8
99554,9/21/2021 7:00,18:15:00,0.027,8.437,20.2
99555,9/21/2021 7:00,18:30:00,0.027,8.437,19.3
99556,9/21/2021 7:00,18:45:00,0.024,8.434,18.6
99557,9/21/2021 7:00,19:00:00,0.024,8.434,18
99558,9/21/2021 7:00,19:15:00,0.028,8.438,17.5
99559,9/21/2021 7:00,19:30:00,0.026,8.436,16.9
99560,9/21/2021 7:00,19:45:00,0.029,8.439,16.4
99561,9/21/2021 7:00,20:00:00,0.029,8.439,16
99562,9/21/2021 7:00,20:15:00,0.027,8.437,15.8
99563,9/21/2021 7:00,20:30:00,0.023,8.433,15.1
99564,9/21/2021 7:00,20:45:00,0.025,8.435,14.5
99565,9/21/2021 7:00,21:00:00,0.027,8.437,14.1
99566,9/21/2021 7:00,21:15:00,0.03,8.44,13.6
99567,9/21/2021 7:00,21:30:00,0.028,8.438,13.1
99568,9/21/2021 7:00,21:45:00,0.024,8.434,12.8
99569,9/21/2021 7:00,22:00:00,0.023,8.433,12.5
99570,9/21/2021 7:00,22:15:00,0.026,8.436,12.3
99571,9/21/2021 7:00,22:30:00,0.025,8.435,12.1
99572,9/21/2021 7:00,22:45:00,0.022,8.432,11.9
99573,9/21/2021 7:00,23:00:00,0.023,8.433,11.8
99574,9/21/2021 7:00,23:15:00,0.027,8.437,11.8
99575,9/21/2021 7:00,23:30:00,0.025,8.435,11.7
99576,9/21/2021 7:00,23:45:00,0.031,8.441,11.7
99577,9/22/2021 7:00,0:00:00,0.03,8.44,11.7
99578,9/22/2021 7:00,0:15:00,0.024,8.434,11.6
99579,9/22/2021 7:00,0:30:00,0.03,8.44,11.6
99580,9/22/2021 7:00,0:45:00,0.028,8.438,11.5
99581,9/22/2021 7:00,1:00:00,0.03,8.44,11.5
99582,9/22/2021 7:00,1:15:00,0.031,8.441,11.5
99583,9/22/2021 7:00,1:30:00,0.03,8.44,11.4
99584,9/22/2021 7:00,1:45:00,0.032,8.442,11.4
99585,9/22/2021 7:00,2:00:00,0.031,8.441,11.3
99586,9/22/2021 7:00,2:15:00,0.032,8.442,11.3
99587,9/22/2021 7:00,2:30:00,0.031,8.441,11.3
99588,9/22/2021 7:00,2:45:00,0.032,8.442,11.2
99589,9/22/2021 7:00,3:00:00,0.029,8.439,11.1
99590,9/22/2021 7:00,3:15:00,0.028,8.438,11
99591,9/22/2021 7:00,3:30:00,0.031,8.441,11
99592,9/22/2021 7:00,3:45:00,0.029,8.439,10.9
99593,9/22/2021 7:00,4:00:00,0.028,8.438,10.8
99594,9/22/2021 7:00,4:15:00,0.03,8.44,10.8
99595,9/22/2021 7:00,4:30:00,0.031,8.441,10.7
99596,9/22/2021 7:00,4:45:00,0.034,8.444,10.7
99597,9/22/2021 7:00,5:00:00,0.032,8.442,10.7
99598,9/22/2021 7:00,5:15:00,0.032,8.442,10.6
99599,9/22/2021 7:00,5:30:00,0.033,8.443,10.6
99600,9/22/2021 7:00,5:45:00,0.032,8.442,10.5
99601,9/22/2021 7:00,6:00:00,0.035,8.445,10.6
99602,9/22/2021 7:00,6:15:00,0.031,8.441,10.9
99603,9/22/2021 7:00,6:30:00,0.036,8.446,11.6
99604,9/22/2021 7:00,6:45:00,0.036,8.446,12.5
99605,9/22/2021 7:00,7:00:00,0.031,8.441,13.4
99606,9/22/2021 7:00,7:15:00,0.033,8.443,14.3
99607,9/22/2021 7:00,7:30:00,0.037,8.447,15.5
99608,9/22/2021 7:00,7:45:00,0.042,8.452,16.6
99609,9/22/2021 7:00,8:00:00,0.036,8.446,17.3
99610,9/22/2021 7:00,8:15:00,0.042,8.452,18.3
99611,9/22/2021 7:00,8:30:00,0.039,8.449,19
99612,9/22/2021 7:00,8:45:00,0.038,8.448,19.8
99613,9/22/2021 7:00,9:00:00,0.042,8.452,20.6
99614,9/22/2021 7:00,9:15:00,0.043,8.453,21.8
99615,9/22/2021 7:00,9:30:00,0.045,8.455,23.6
99616,9/22/2021 7:00,9:45:00,0.043,8.453,25.7
99617,9/22/2021 7:00,10:00:00,0.04,8.45,27
99618,9/22/2021 7:00,10:15:00,0.039,8.449,28.7
99619,9/22/2021 7:00,10:30:00,0.038,8.448,31.3
99620,9/22/2021 7:00,10:45:00,0.033,8.443,33.6
99621,9/22/2021 7:00,11:00:00,0.034,8.444,34.8
99622,9/22/2021 7:00,11:15:00,0.038,8.448,35.3
99623,9/22/2021 7:00,11:30:00,0.032,8.442,35.6
99624,9/22/2021 7:00,11:45:00,0.027,8.437,35.7
99625,9/22/2021 7:00,12:00:00,0.032,8.442,35.7
99626,9/22/2021 7:00,12:15:00,0.035,8.445,34.9
99627,9/22/2021 7:00,12:30:00,0.027,8.437,33.9
99628,9/22/2021 7:00,12:45:00,0.04,8.45,34.9
99629,9/22/2021 7:00,13:00:00,0.037,8.447,35.7
99630,9/22/2021 7:00,13:15:00,0.042,8.452,36.9
99631,9/22/2021 7:00,13:30:00,0.04,8.45,37.1
99632,9/22/2021 7:00,13:45:00,0.041,8.451,36.7
99633,9/22/2021 7:00,14:00:00,0.038,8.448,35.3
99634,9/22/2021 7:00,14:15:00,0.035,8.445,33.8
99635,9/22/2021 7:00,14:30:00,0.037,8.447,33.2
99636,9/22/2021 7:00,14:45:00,0.043,8.453,32.8
99637,9/22/2021 7:00,15:00:00,0.043,8.453,32.1
99638,9/22/2021 7:00,15:15:00,0.042,8.452,31.7
99639,9/22/2021 7:00,15:30:00,0.039,8.449,31.7
99640,9/22/2021 7:00,15:45:00,0.035,8.445,30.6
99641,9/22/2021 7:00,16:00:00,0.038,8.448,29.8
99642,9/22/2021 7:00,16:15:00,0.034,8.444,29.3
99643,9/22/2021 7:00,16:30:00,0.033,8.443,29.1
99644,9/22/2021 7:00,16:45:00,0.034,8.444,28.3
99645,9/22/2021 7:00,17:00:00,0.033,8.443,27.5
99646,9/22/2021 7:00,17:15:00,0.031,8.441,26.4
99647,9/22/2021 7:00,17:30:00,0.032,8.442,25.3
99648,9/22/2021 7:00,17:45:00,0.03,8.44,24.2
99649,9/22/2021 7:00,18:00:00,0.028,8.438,22.6
99650,9/22/2021 7:00,18:15:00,0.024,8.434,20.9
99651,9/22/2021 7:00,18:30:00,0.029,8.439,19.7
99652,9/22/2021 7:00,18:45:00,0.024,8.434,18.9
99653,9/22/2021 7:00,19:00:00,0.027,8.437,18.2
99654,9/22/2021 7:00,19:15:00,0.023,8.433,17.4
99655,9/22/2021 7:00,19:30:00,0.024,8.434,16.8
99656,9/22/2021 7:00,19:45:00,0.026,8.436,16.2
99657,9/22/2021 7:00,20:00:00,0.024,8.434,15.6
99658,9/22/2021 7:00,20:15:00,0.024,8.434,15.3
99659,9/22/2021 7:00,20:30:00,0.028,8.438,15.5
99660,9/22/2021 7:00,20:45:00,0.024,8.434,15.6
99661,9/22/2021 7:00,21:00:00,0.026,8.436,15.7
99662,9/22/2021 7:00,21:15:00,0.026,8.436,15.7
99663,9/22/2021 7:00,21:30:00,0.025,8.435,15.3
99664,9/22/2021 7:00,21:45:00,0.025,8.435,14.9
99665,9/22/2021 7:00,22:00:00,0.031,8.441,15
99666,9/22/2021 7:00,22:15:00,0.03,8.44,15.5
99667,9/22/2021 7:00,22:30:00,0.032,8.442,15.6
99668,9/22/2021 7:00,22:45:00,0.027,8.437,15.2
99669,9/22/2021 7:00,23:00:00,0.03,8.44,14.7
99670,9/22/2021 7:00,23:15:00,0.033,8.443,14.8
99671,9/22/2021 7:00,23:30:00,0.031,8.441,14.9
99672,9/22/2021 7:00,23:45:00,0.028,8.438,15.2
99673,9/23/2021 7:00,0:00:00,0.03,8.44,15.2
99674,9/23/2021 7:00,0:15:00,0.032,8.442,15
99675,9/23/2021 7:00,0:30:00,0.032,8.442,14.1
99676,9/23/2021 7:00,0:45:00,0.031,8.441,13.2
99677,9/23/2021 7:00,1:00:00,0.026,8.436,12.5
99678,9/23/2021 7:00,1:15:00,0.026,8.436,12
99679,9/23/2021 7:00,1:30:00,0.028,8.438,11.6
99680,9/23/2021 7:00,1:45:00,0.026,8.436,11.2
99681,9/23/2021 7:00,2:00:00,0.025,8.435,10.9
99682,9/23/2021 7:00,2:15:00,0.027,8.437,10.6
99683,9/23/2021 7:00,2:30:00,0.026,8.436,10.3
99684,9/23/2021 7:00,2:45:00,0.028,8.438,10.1
99685,9/23/2021 7:00,3:00:00,0.031,8.441,9.9
99686,9/23/2021 7:00,3:15:00,0.024,8.434,9.6
99687,9/23/2021 7:00,3:30:00,0.026,8.436,9.4
99688,9/23/2021 7:00,3:45:00,0.028,8.438,9.8
99689,9/23/2021 7:00,4:00:00,0.03,8.44,11.2
99690,9/23/2021 7:00,4:15:00,0.031,8.441,13.3
99691,9/23/2021 7:00,4:30:00,0.034,8.444,14.7
99692,9/23/2021 7:00,4:45:00,0.032,8.442,15.5
99693,9/23/2021 7:00,5:00:00,0.033,8.443,15.9
99694,9/23/2021 7:00,5:15:00,0.036,8.446,16.1
99695,9/23/2021 7:00,5:30:00,0.035,8.445,16.2
99696,9/23/2021 7:00,5:45:00,0.038,8.448,16.3
99697,9/23/2021 7:00,6:00:00,0.037,8.447,16.3
99698,9/23/2021 7:00,6:15:00,0.033,8.443,16.2
99699,9/23/2021 7:00,6:30:00,0.038,8.448,16.2
99700,9/23/2021 7:00,6:45:00,0.036,8.446,16.3
99701,9/23/2021 7:00,7:00:00,0.039,8.449,16.5
99702,9/23/2021 7:00,7:15:00,0.039,8.449,16.5
99703,9/23/2021 7:00,7:30:00,0.038,8.448,16.6
99704,9/23/2021 7:00,7:45:00,0.036,8.446,16.9
99705,9/23/2021 7:00,8:00:00,0.037,8.447,17.1
99706,9/23/2021 7:00,8:15:00,0.034,8.444,17.5
99707,9/23/2021 7:00,8:30:00,0.036,8.446,17.9
99708,9/23/2021 7:00,8:45:00,0.039,8.449,18.8
99709,9/23/2021 7:00,9:00:00,0.038,8.448,19.9
99710,9/23/2021 7:00,9:15:00,0.038,8.448,22.5
99711,9/23/2021 7:00,9:30:00,0.035,8.445,27.3
99712,9/23/2021 7:00,9:45:00,0.034,8.444,28.7
99713,9/23/2021 7:00,10:00:00,0.035,8.445,30.4
99714,9/23/2021 7:00,10:15:00,0.034,8.444,31.4
99715,9/23/2021 7:00,10:30:00,0.032,8.442,32.3
99716,9/23/2021 7:00,10:45:00,0.03,8.44,33.2
99717,9/23/2021 7:00,11:00:00,0.033,8.443,34.2
99718,9/23/2021 7:00,11:15:00,0.028,8.438,34
99719,9/23/2021 7:00,11:30:00,0.026,8.436,34.4
99720,9/23/2021 7:00,11:45:00,0.037,8.447,35.4
99721,9/23/2021 7:00,12:00:00,0.032,8.442,34.7
99722,9/23/2021 7:00,12:15:00,0.036,8.446,33.5
99723,9/23/2021 7:00,12:30:00,0.04,8.45,32.5
99724,9/23/2021 7:00,12:45:00,0.041,8.451,31.8
99725,9/23/2021 7:00,13:00:00,0.041,8.451,32.2
99726,9/23/2021 7:00,13:15:00,0.046,8.456,31.6
99727,9/23/2021 7:00,13:30:00,0.039,8.449,30.5
99728,9/23/2021 7:00,13:45:00,0.045,8.455,30.9
99729,9/23/2021 7:00,14:00:00,0.049,8.459,31.6
99730,9/23/2021 7:00,14:15:00,0.044,8.454,30.5
99731,9/23/2021 7:00,14:30:00,0.046,8.456,29.9
99732,9/23/2021 7:00,14:45:00,0.046,8.456,29.9
99733,9/23/2021 7:00,15:00:00,0.041,8.451,29.7
99734,9/23/2021 7:00,15:15:00,0.042,8.452,29.6
99735,9/23/2021 7:00,15:30:00,0.043,8.453,28.9
99736,9/23/2021 7:00,15:45:00,0.045,8.455,28.9
99737,9/23/2021 7:00,16:00:00,0.044,8.454,28.5
99738,9/23/2021 7:00,16:15:00,0.042,8.452,27.9
99739,9/23/2021 7:00,16:30:00,0.042,8.452,26.8
99740,9/23/2021 7:00,16:45:00,0.039,8.449,25.2
99741,9/23/2021 7:00,17:00:00,0.038,8.448,24.3
99742,9/23/2021 7:00,17:15:00,0.037,8.447,23.6
99743,9/23/2021 7:00,17:30:00,0.036,8.446,22.7
99744,9/23/2021 7:00,17:45:00,0.034,8.444,21.2
99745,9/23/2021 7:00,18:00:00,0.035,8.445,20.4
99746,9/23/2021 7:00,18:15:00,0.033,8.443,19.5
99747,9/23/2021 7:00,18:30:00,0.027,8.437,18.7
99748,9/23/2021 7:00,18:45:00,0.027,8.437,17.9
99749,9/23/2021 7:00,19:00:00,0.027,8.437,17.3
99750,9/23/2021 7:00,19:15:00,0.027,8.437,16.8
99751,9/23/2021 7:00,19:30:00,0.03,8.44,16.4
99752,9/23/2021 7:00,19:45:00,0.026,8.436,16.2
99753,9/23/2021 7:00,20:00:00,0.026,8.436,16
99754,9/23/2021 7:00,20:15:00,0.03,8.44,15.7
99755,9/23/2021 7:00,20:30:00,0.027,8.437,15.2
99756,9/23/2021 7:00,20:45:00,0.026,8.436,15.2
99757,9/23/2021 7:00,21:00:00,0.031,8.441,15.5
99758,9/23/2021 7:00,21:15:00,0.033,8.443,16.1
99759,9/23/2021 7:00,21:30:00,0.028,8.438,16.5
99760,9/23/2021 7:00,21:45:00,0.027,8.437,16.7
99761,9/23/2021 7:00,22:00:00,0.032,8.442,16.9
99762,9/23/2021 7:00,22:15:00,0.03,8.44,16.9
99763,9/23/2021 7:00,22:30:00,0.032,8.442,17
99764,9/23/2021 7:00,22:45:00,0.033,8.443,17
99765,9/23/2021 7:00,23:00:00,0.033,8.443,17
99766,9/23/2021 7:00,23:15:00,0.03,8.44,16.9
99767,9/23/2021 7:00,23:30:00,0.03,8.44,16.9
99768,9/23/2021 7:00,23:45:00,0.032,8.442,16.8
99769,9/24/2021 7:00,0:00:00,0.033,8.443,16.7
99770,9/24/2021 7:00,0:15:00,0.03,8.44,16.6
99771,9/24/2021 7:00,0:30:00,0.032,8.442,16.6
99772,9/24/2021 7:00,0:45:00,0.032,8.442,16.5
99773,9/24/2021 7:00,1:00:00,0.032,8.442,16.5
99774,9/24/2021 7:00,1:15:00,0.033,8.443,16.4
99775,9/24/2021 7:00,1:30:00,0.035,8.445,16.4
99776,9/24/2021 7:00,1:45:00,0.035,8.445,16.4
99777,9/24/2021 7:00,2:00:00,0.032,8.442,16.3
99778,9/24/2021 7:00,2:15:00,0.031,8.441,16.2
99779,9/24/2021 7:00,2:30:00,0.031,8.441,16.1
99780,9/24/2021 7:00,2:45:00,0.034,8.444,16
99781,9/24/2021 7:00,3:00:00,0.032,8.442,16
99782,9/24/2021 7:00,3:15:00,0.032,8.442,16
99783,9/24/2021 7:00,3:30:00,0.031,8.441,16.1
99784,9/24/2021 7:00,3:45:00,0.033,8.443,16.2
99785,9/24/2021 7:00,4:00:00,0.037,8.447,16.2
99786,9/24/2021 7:00,4:15:00,0.039,8.449,16.2
99787,9/24/2021 7:00,4:30:00,0.036,8.446,16.2
99788,9/24/2021 7:00,4:45:00,0.036,8.446,16.3
99789,9/24/2021 7:00,5:00:00,0.038,8.448,16.3
99790,9/24/2021 7:00,5:15:00,0.031,8.441,16.2
99791,9/24/2021 7:00,5:30:00,0.035,8.445,16.1
99792,9/24/2021 7:00,5:45:00,0.034,8.444,16.1
99793,9/24/2021 7:00,6:00:00,0.033,8.443,16.1
99794,9/24/2021 7:00,6:15:00,0.036,8.446,16
99795,9/24/2021 7:00,6:30:00,0.034,8.444,16
99796,9/24/2021 7:00,6:45:00,0.037,8.447,16
99797,9/24/2021 7:00,7:00:00,0.031,8.441,16
99798,9/24/2021 7:00,7:15:00,0.032,8.442,16.1
99799,9/24/2021 7:00,7:30:00,0.038,8.448,16.2
99800,9/24/2021 7:00,7:45:00,0.04,8.45,16.4
99801,9/24/2021 7:00,8:00:00,0.034,8.444,16.5
99802,9/24/2021 7:00,8:15:00,0.037,8.447,16.7
99803,9/24/2021 7:00,8:30:00,0.037,8.447,17.1
99804,9/24/2021 7:00,8:45:00,0.036,8.446,17.3
99805,9/24/2021 7:00,9:00:00,0.035,8.445,17.4
99806,9/24/2021 7:00,9:15:00,0.039,8.449,17.5
99807,9/24/2021 7:00,9:30:00,0.035,8.445,17.6
99808,9/24/2021 7:00,9:45:00,0.038,8.448,17.7
99809,9/24/2021 7:00,10:00:00,0.034,8.444,18
99810,9/24/2021 7:00,10:15:00,0.039,8.449,18.2
99811,9/24/2021 7:00,10:30:00,0.033,8.443,18.1
99812,9/24/2021 7:00,10:45:00,0.039,8.449,18.4
99813,9/24/2021 7:00,11:00:00,0.038,8.448,19
99814,9/24/2021 7:00,11:15:00,0.042,8.452,19.2
99815,9/24/2021 7:00,11:30:00,0.038,8.448,19.3
99816,9/24/2021 7:00,11:45:00,0.041,8.451,19.9
99817,9/24/2021 7:00,12:00:00,0.037,8.447,20.8
99818,9/24/2021 7:00,12:15:00,0.041,8.451,21.3
99819,9/24/2021 7:00,12:30:00,0.036,8.446,21.1
99820,9/24/2021 7:00,12:45:00,0.04,8.45,21.1
99821,9/24/2021 7:00,13:00:00,0.039,8.449,21.5
99822,9/24/2021 7:00,13:15:00,0.04,8.45,22.1
99823,9/24/2021 7:00,13:30:00,0.038,8.448,22
99824,9/24/2021 7:00,13:45:00,0.037,8.447,22.4
99825,9/24/2021 7:00,14:00:00,0.044,8.454,22.7
99826,9/24/2021 7:00,14:15:00,0.046,8.456,22.8
99827,9/24/2021 7:00,14:30:00,0.044,8.454,22.7
99828,9/24/2021 7:00,14:45:00,0.042,8.452,22.5
99829,9/24/2021 7:00,15:00:00,0.041,8.451,22.5
99830,9/24/2021 7:00,15:15:00,0.041,8.451,22.5
99831,9/24/2021 7:00,15:30:00,0.046,8.456,22.7
99832,9/24/2021 7:00,15:45:00,0.047,8.457,22.5
99833,9/24/2021 7:00,16:00:00,0.043,8.453,22.3
99834,9/24/2021 7:00,16:15:00,0.043,8.453,21.9
99835,9/24/2021 7:00,16:30:00,0.044,8.454,21.1
99836,9/24/2021 7:00,16:45:00,0.041,8.451,20.7
99837,9/24/2021 7:00,17:00:00,0.043,8.453,20.3
99838,9/24/2021 7:00,17:15:00,0.039,8.449,19.9
99839,9/24/2021 7:00,17:30:00,0.041,8.451,19.3
99840,9/24/2021 7:00,17:45:00,0.038,8.448,18.6
99841,9/24/2021 7:00,18:00:00,0.032,8.442,18
99842,9/24/2021 7:00,18:15:00,0.035,8.445,17.5
99843,9/24/2021 7:00,18:30:00,0.04,8.45,16.8
99844,9/24/2021 7:00,18:45:00,0.036,8.446,16.2
99845,9/24/2021 7:00,19:00:00,0.038,8.448,15.7
99846,9/24/2021 7:00,19:15:00,0.036,8.446,15.1
99847,9/24/2021 7:00,19:30:00,0.036,8.446,14.3
99848,9/24/2021 7:00,19:45:00,0.031,8.441,13.7
99849,9/24/2021 7:00,20:00:00,0.032,8.442,13.6
99850,9/24/2021 7:00,20:15:00,0.034,8.444,13.4
99851,9/24/2021 7:00,20:30:00,0.034,8.444,12.9
99852,9/24/2021 7:00,20:45:00,0.033,8.443,13.2
99853,9/24/2021 7:00,21:00:00,0.033,8.443,14
99854,9/24/2021 7:00,21:15:00,0.029,8.439,14.5
99855,9/24/2021 7:00,21:30:00,0.039,8.449,15
99856,9/24/2021 7:00,21:45:00,0.035,8.445,15.3
99857,9/24/2021 7:00,22:00:00,0.039,8.449,15.4
99858,9/24/2021 7:00,22:15:00,0.031,8.441,15.4
99859,9/24/2021 7:00,22:30:00,0.03,8.44,15.3
99860,9/24/2021 7:00,22:45:00,0.034,8.444,15.1
99861,9/24/2021 7:00,23:00:00,0.041,8.451,14.9
99862,9/24/2021 7:00,23:15:00,0.034,8.444,14.5
99863,9/24/2021 7:00,23:30:00,0.033,8.443,14.1
99864,9/24/2021 7:00,23:45:00,0.039,8.449,14.7
99865,9/25/2021 7:00,0:00:00,0.038,8.448,15.3
99866,9/25/2021 7:00,0:15:00,0.032,8.442,15.6
99867,9/25/2021 7:00,0:30:00,0.031,8.441,15.7
99868,9/25/2021 7:00,0:45:00,0.039,8.449,15.7
99869,9/25/2021 7:00,1:00:00,0.038,8.448,15.7
99870,9/25/2021 7:00,1:15:00,0.038,8.448,15.8
99871,9/25/2021 7:00,1:30:00,0.034,8.444,15.8
99872,9/25/2021 7:00,1:45:00,0.04,8.45,15.8
99873,9/25/2021 7:00,2:00:00,0.037,8.447,15.8
99874,9/25/2021 7:00,2:15:00,0.04,8.45,15.8
99875,9/25/2021 7:00,2:30:00,0.039,8.449,15.7
99876,9/25/2021 7:00,2:45:00,0.035,8.445,15.6
99877,9/25/2021 7:00,3:00:00,0.035,8.445,15.7
99878,9/25/2021 7:00,3:15:00,0.037,8.447,15.7
99879,9/25/2021 7:00,3:30:00,0.036,8.446,15.7
99880,9/25/2021 7:00,3:45:00,0.041,8.451,15.7
99881,9/25/2021 7:00,4:00:00,0.035,8.445,15.6
99882,9/25/2021 7:00,4:15:00,0.036,8.446,15.6
99883,9/25/2021 7:00,4:30:00,0.037,8.447,15.6
99884,9/25/2021 7:00,4:45:00,0.036,8.446,15.5
99885,9/25/2021 7:00,5:00:00,0.036,8.446,15.3
99886,9/25/2021 7:00,5:15:00,0.038,8.448,15.3
99887,9/25/2021 7:00,5:30:00,0.037,8.447,15.3
99888,9/25/2021 7:00,5:45:00,0.041,8.451,15.4
99889,9/25/2021 7:00,6:00:00,0.036,8.446,15.4
99890,9/25/2021 7:00,6:15:00,0.039,8.449,15.4
99891,9/25/2021 7:00,6:30:00,0.037,8.447,15.3
99892,9/25/2021 7:00,6:45:00,0.036,8.446,15.3
99893,9/25/2021 7:00,7:00:00,0.038,8.448,15.3
99894,9/25/2021 7:00,7:15:00,0.04,8.45,15.4
99895,9/25/2021 7:00,7:30:00,0.04,8.45,15.5
99896,9/25/2021 7:00,7:45:00,0.037,8.447,15.7
99897,9/25/2021 7:00,8:00:00,0.041,8.451,16.1
99898,9/25/2021 7:00,8:15:00,0.04,8.45,16.4
99899,9/25/2021 7:00,8:30:00,0.038,8.448,16.8
99900,9/25/2021 7:00,8:45:00,0.04,8.45,17.2
99901,9/25/2021 7:00,9:00:00,0.035,8.445,17.6
99902,9/25/2021 7:00,9:15:00,0.038,8.448,18.3
99903,9/25/2021 7:00,9:30:00,0.042,8.452,19
99904,9/25/2021 7:00,9:45:00,0.042,8.452,19.4
99905,9/25/2021 7:00,10:00:00,0.041,8.451,19.7
99906,9/25/2021 7:00,10:15:00,0.043,8.453,20.4
99907,9/25/2021 7:00,10:30:00,0.037,8.447,20
99908,9/25/2021 7:00,10:45:00,0.042,8.452,20.6
99909,9/25/2021 7:00,11:00:00,0.041,8.451,21.7
99910,9/25/2021 7:00,11:15:00,0.038,8.448,21.7
99911,9/25/2021 7:00,11:30:00,0.042,8.452,21.7
99912,9/25/2021 7:00,11:45:00,0.045,8.455,22.5
99913,9/25/2021 7:00,12:00:00,0.039,8.449,23.6
99914,9/25/2021 7:00,12:15:00,0.045,8.455,27.8
99915,9/25/2021 7:00,12:30:00,0.04,8.45,29
99916,9/25/2021 7:00,12:45:00,0.048,8.458,28.1
99917,9/25/2021 7:00,13:00:00,0.05,8.46,28.4
99918,9/25/2021 7:00,13:15:00,0.05,8.46,30
99919,9/25/2021 7:00,13:30:00,0.049,8.459,30.7
99920,9/25/2021 7:00,13:45:00,0.046,8.456,29.4
99921,9/25/2021 7:00,14:00:00,0.048,8.458,29.1
99922,9/25/2021 7:00,14:15:00,0.038,8.448,28.4
99923,9/25/2021 7:00,14:30:00,0.048,8.458,28
99924,9/25/2021 7:00,14:45:00,0.048,8.458,27.9
99925,9/25/2021 7:00,15:00:00,0.044,8.454,28.1
99926,9/25/2021 7:00,15:15:00,0.048,8.458,27.5
99927,9/25/2021 7:00,15:30:00,0.041,8.451,26.7
99928,9/25/2021 7:00,15:45:00,0.046,8.456,25.7
99929,9/25/2021 7:00,16:00:00,0.038,8.448,24.8
99930,9/25/2021 7:00,16:15:00,0.036,8.446,24.2
99931,9/25/2021 7:00,16:30:00,0.039,8.449,24.1
99932,9/25/2021 7:00,16:45:00,0.04,8.45,23.9
99933,9/25/2021 7:00,17:00:00,0.036,8.446,23.1
99934,9/25/2021 7:00,17:15:00,0.039,8.449,22
99935,9/25/2021 7:00,17:30:00,0.035,8.445,21.4
99936,9/25/2021 7:00,17:45:00,0.029,8.439,20.2
99937,9/25/2021 7:00,18:00:00,0.03,8.44,19.2
99938,9/25/2021 7:00,18:15:00,0.028,8.438,18.3
99939,9/25/2021 7:00,18:30:00,0.027,8.437,17.7
99940,9/25/2021 7:00,18:45:00,0.028,8.438,17.2
99941,9/25/2021 7:00,19:00:00,0.03,8.44,16.6
99942,9/25/2021 7:00,19:15:00,0.03,8.44,16.1
99943,9/25/2021 7:00,19:30:00,0.03,8.44,15.4
99944,9/25/2021 7:00,19:45:00,0.029,8.439,14.6
99945,9/25/2021 7:00,20:00:00,0.031,8.441,14
99946,9/25/2021 7:00,20:15:00,0.033,8.443,13.5
99947,9/25/2021 7:00,20:30:00,0.028,8.438,13.1
99948,9/25/2021 7:00,20:45:00,0.027,8.437,12.8
99949,9/25/2021 7:00,21:00:00,0.03,8.44,12.5
99950,9/25/2021 7:00,21:15:00,0.027,8.437,12.2
99951,9/25/2021 7:00,21:30:00,0.027,8.437,12
99952,9/25/2021 7:00,21:45:00,0.027,8.437,11.8
99953,9/25/2021 7:00,22:00:00,0.03,8.44,11.6
99954,9/25/2021 7:00,22:15:00,0.03,8.44,11.4
99955,9/25/2021 7:00,22:30:00,0.027,8.437,11.3
99956,9/25/2021 7:00,22:45:00,0.028,8.438,11.2
99957,9/25/2021 7:00,23:00:00,0.027,8.437,11.1
99958,9/25/2021 7:00,23:15:00,0.032,8.442,11.2
99959,9/25/2021 7:00,23:30:00,0.033,8.443,11.9
